0.000000e+00 2.224505e-17 1.225111e-17 6.141762e-22 2.430570e-22 1.788249e-22
1.000000e-01 2.233316e-17 1.214939e-17 6.132105e-22 2.435672e-22 1.800219e-22
2.000000e-01 2.259786e-17 1.187513e-17 6.120807e-22 2.431123e-22 1.800277e-22
3.000000e-01 2.304152e-17 1.144277e-17 6.102846e-22 2.423370e-22 1.800433e-22
4.000000e-01 2.366819e-17 1.088817e-17 6.080770e-22 2.413744e-22 1.800731e-22
5.000000e-01 2.448387e-17 1.025309e-17 6.062826e-22 2.403094e-22 1.800987e-22
6.000000e-01 2.548111e-17 9.582975e-18 6.067693e-22 2.392105e-22 1.801314e-22
7.000000e-01 2.625922e-17 8.924105e-18 6.124506e-22 2.382095e-22 1.801638e-22
8.000000e-01 2.566129e-17 8.324462e-18 6.268441e-22 2.374007e-22 1.802005e-22
9.000000e-01 2.357293e-17 7.840895e-18 6.534992e-22 2.368706e-22 1.802567e-22
1.000000e+00 2.097135e-17 7.557514e-18 6.960283e-22 2.366816e-22 1.803284e-22
1.100000e+00 1.854531e-17 7.614082e-18 7.585046e-22 2.369050e-22 1.804204e-22
1.200000e+00 1.649456e-17 8.225546e-18 8.460691e-22 2.375904e-22 1.805478e-22
1.300000e+00 1.480006e-17 9.569443e-18 9.654857e-22 2.387627e-22 1.807150e-22
1.400000e+00 1.338979e-17 1.140390e-17 1.125757e-21 2.404411e-22 1.809333e-22
1.500000e+00 1.219556e-17 1.316604e-17 1.338714e-21 2.426272e-22 1.812208e-22
1.600000e+00 1.116492e-17 1.465483e-17 1.619765e-21 2.453122e-22 1.815928e-22
1.700000e+00 1.026061e-17 1.586088e-17 1.988788e-21 2.484862e-22 1.820509e-22
1.800000e+00 9.452864e-18 1.679599e-17 2.471462e-21 2.521247e-22 1.825993e-22
1.900000e+00 2.358716e-14 1.748213e-17 3.100452e-21 2.562083e-22 1.832398e-22
2.000000e+00 2.087117e+00 1.794764e-17 3.916421e-21 2.607078e-22 1.839548e-22
2.100000e+00 1.938922e+00 1.822263e-17 4.967971e-21 2.655931e-22 1.847294e-22
2.200000e+00 1.806039e+00 1.833683e-17 6.292509e-21 2.708136e-22 1.855387e-22
2.300000e+00 1.686270e+00 1.831636e-17 8.076097e-21 2.763238e-22 1.863541e-22
2.400000e+00 1.577632e+00 1.818299e-17 1.030723e-20 2.820893e-22 1.871512e-22
2.500000e+00 1.478590e+00 1.795389e-17 1.316184e-20 2.881463e-22 1.879157e-22
2.600000e+00 1.388116e+00 1.764194e-17 1.680883e-20 2.947032e-22 1.886446e-22
2.700000e+00 1.305605e+00 1.725670e-17 2.146644e-20 3.022344e-22 1.893486e-22
2.800000e+00 1.230740e+00 1.680505e-17 2.742965e-20 3.114856e-22 1.900460e-22
2.900000e+00 1.163363e+00 1.629225e-17 3.513245e-20 3.233850e-22 1.907661e-22
3.000000e+00 1.103404e+00 1.572304e-17 4.530482e-20 3.389760e-22 1.915421e-22
3.100000e+00 1.050817e+00 1.510232e-17 5.933027e-20 3.594215e-22 1.924129e-22
3.200000e+00 1.005565e+00 1.443557e-17 7.983192e-20 3.860776e-22 1.934184e-22
3.300000e+00 9.676055e-01 1.372911e-17 1.109402e-19 4.205793e-22 1.945947e-22
3.400000e+00 9.368452e-01 1.299056e-17 1.563027e-19 4.649513e-22 1.959735e-22
3.500000e+00 9.130623e-01 1.222871e-17 2.173534e-19 5.217431e-22 1.975821e-22
3.600000e+00 8.958560e-01 1.145371e-17 2.963090e-19 5.941794e-22 1.994441e-22
3.700000e+00 8.847063e-01 1.067694e-17 3.962354e-19 6.863580e-22 2.015767e-22
