   5.0000000745058060E-002   0.0000000000000000     
  0.15000000596046448        0.0000000000000000     
  0.25000000000000000        0.0000000000000000     
  0.34999999403953552        0.0000000000000000     
  0.45000001788139343        0.0000000000000000     
  0.55000001192092896        0.0000000000000000     
  0.65000003576278687        0.0000000000000000     
  0.75000000000000000        0.0000000000000000     
  0.85000002384185791        0.0000000000000000     
  0.94999998807907104        0.0000000000000000     
   1.0500000715255737        0.0000000000000000     
   1.1499999761581421        0.0000000000000000     
   1.2500000000000000        0.0000000000000000     
   1.3500000238418579        0.0000000000000000     
   1.4500000476837158        0.0000000000000000     
   1.5500000715255737        0.0000000000000000     
   1.6499999761581421        0.0000000000000000     
   1.7500000000000000        0.0000000000000000     
   1.8500000238418579        0.0000000000000000     
   1.9500000476837158        0.0000000000000000     
   2.0499999523162842        0.0000000000000000     
   2.1500000953674316        5.3956008792294369E-008
   2.2500000000000000        9.9104233478020738E-008
   2.3500001430511475        8.3011438493355364E-007
   2.4500000476837158        3.0674683761479794E-003
   2.5499999523162842        6.2866092191553341E-002
   2.6500000953674316       0.11413693040081871     
   2.7500000000000000        9.2687619417111081E-002
   2.8500001430511475        5.8650566372951324E-002
   2.9500000476837158        3.3086603430978738E-002
   3.0499999523162842        2.1765673076122594E-002
   3.1500000953674316        1.5148759695358218E-002
   3.2500000000000000        1.0780771221099862E-002
   3.3500001430511475        8.3089735580481883E-003
   3.4500000476837158        6.5186172477947760E-003
   3.5499999523162842        5.3875411589295033E-003
   3.6500000953674316        4.6361785987823279E-003
   3.7500000000000000        4.0925061741578558E-003
   3.8500001430511475        3.6921080319275066E-003
   3.9500000476837158        3.6940149681646958E-003
   4.0500001907348633        3.3925300580237342E-003
   4.1500000953674316        3.1957024139117165E-003
   4.2500000000000000        3.6158536582265536E-003
   4.3499999046325684        3.4097498413987212E-003
   4.4500002861022949        3.4706805764480766E-003
   4.5500001907348633        4.1158244960756265E-003
   4.6500000953674316        4.3927336220734858E-003
   4.7500000000000000        5.1729900948972295E-003
   4.8499999046325684        6.5434363381741446E-003
   4.9500002861022949        8.4615697433889636E-003
   5.0500001907348633        1.0411641717872943E-002
   5.1500000953674316        1.1726497915518306E-002
   5.2500000000000000        1.1833108100552780E-002
   5.3499999046325684        1.0549841923555171E-002
   5.4500002861022949        8.8491470204245335E-003
   5.5500001907348633        7.1656672059756746E-003
   5.6500000953674316        5.8684702046859450E-003
   5.7500000000000000        5.0417658340805218E-003
   5.8499999046325684        4.4977772999438871E-003
   5.9500002861022949        4.1182858901973171E-003
   6.0500001907348633        3.7977816780031801E-003
   6.1500000953674316        3.4732247606875503E-003
   6.2500000000000000        3.1730098711524038E-003
   6.3499999046325684        2.8597565692183016E-003
   6.4500002861022949        2.5846436158172806E-003
   6.5500001907348633        2.2652856539748310E-003
   6.6500000953674316        2.0280470341760208E-003
   6.7500000000000000        1.7777024327677246E-003
   6.8499999046325684        1.6680348648591271E-003
   6.9500002861022949        1.6911188225992605E-003
   7.0500001907348633        1.7921283106277555E-003
   7.1500000953674316        2.0053237313801867E-003
   7.2500000000000000        2.3191831445117453E-003
   7.3499999046325684        2.5788978301969877E-003
   7.4500002861022949        2.8475415309145544E-003
   7.5500001907348633        3.0203967113231222E-003
   7.6500000953674316        3.1171711566819844E-003
   7.7500000000000000        3.1101641463135558E-003
   7.8499999046325684        2.9706300580501391E-003
   7.9500002861022949        2.8050792673637716E-003
   8.0500001907348633        2.5928218091833665E-003
   8.1500005722045898        2.3482146473494162E-003
   8.2500000000000000        2.1421839284352447E-003
   8.3500003814697266        1.9491680106118521E-003
   8.4499998092651367        1.7105473701851572E-003
   8.5500001907348633        1.5631962753982237E-003
   8.6500005722045898        1.4070783461687096E-003
   8.7500000000000000        1.2218628871912794E-003
   8.8500003814697266        1.1145565818889301E-003
   8.9499998092651367        1.0242115174072745E-003
   9.0500001907348633        9.1306553925911307E-004
   9.1500005722045898        8.8121608865451059E-004
   9.2500000000000000        8.7810365836088651E-004
   9.3500003814697266        8.7747968438246370E-004
   9.4499998092651367        9.1312530376317844E-004
   9.5500001907348633        9.8389978587114842E-004
   9.6500005722045898        1.0110732997002990E-003
   9.7500000000000000        1.0865157588940035E-003
   9.8500003814697266        1.1362355902401582E-003
   9.9499998092651367        1.1426489256931066E-003
   10.050000190734863        1.1613175663603560E-003
   10.150000572204590        1.1568982210725905E-003
   10.250000000000000        1.0859770596114136E-003
   10.350000381469727        1.0486343276913540E-003
   10.449999809265137        1.0040593779032426E-003
