0.000000e+00 1.626236e-17 6.158514e-19 5.209070e-22 2.470734e-22 1.812406e-22
1.000000e-01 1.634621e-17 6.108888e-19 5.192456e-22 2.475181e-22 1.825248e-22
2.000000e-01 1.659807e-17 5.976124e-19 5.159219e-22 2.470521e-22 1.825370e-22
3.000000e-01 1.702017e-17 5.768955e-19 5.104665e-22 2.462540e-22 1.825624e-22
4.000000e-01 1.761603e-17 5.507327e-19 5.031115e-22 2.452495e-22 1.826042e-22
5.000000e-01 1.839033e-17 5.214282e-19 4.945568e-22 2.441168e-22 1.826428e-22
6.000000e-01 1.933732e-17 4.914461e-19 4.862828e-22 2.429210e-22 1.826873e-22
7.000000e-01 2.016102e-17 4.632712e-19 4.805128e-22 2.417922e-22 1.827286e-22
8.000000e-01 1.998962e-17 4.395061e-19 4.797201e-22 2.408246e-22 1.827695e-22
9.000000e-01 1.869331e-17 4.233668e-19 4.860936e-22 2.401066e-22 1.828235e-22
1.000000e+00 1.696816e-17 4.199317e-19 5.014798e-22 2.397035e-22 1.828866e-22
1.100000e+00 1.532674e-17 4.383262e-19 5.275916e-22 2.396892e-22 1.829634e-22
1.200000e+00 1.392764e-17 4.942008e-19 5.663153e-22 2.401147e-22 1.830699e-22
1.300000e+00 1.276424e-17 6.053703e-19 6.199084e-22 2.410040e-22 1.832122e-22
1.400000e+00 1.178692e-17 7.686484e-19 6.911507e-22 2.423719e-22 1.834036e-22
1.500000e+00 1.094679e-17 9.581687e-19 7.833877e-22 2.442108e-22 1.836648e-22
1.600000e+00 1.020597e-17 1.164800e-18 9.005558e-22 2.464975e-22 1.840140e-22
1.700000e+00 9.537937e-18 1.389830e-18 1.047094e-21 2.492013e-22 1.844557e-22
1.800000e+00 8.913636e-18 1.635561e-18 1.227885e-21 2.522710e-22 1.849964e-22
1.900000e+00 1.647025e-13 1.904975e-18 1.448244e-21 2.556519e-22 1.856399e-22
2.000000e+00 2.020050e+00 2.201702e-18 1.713927e-21 2.592722e-22 1.863696e-22
2.100000e+00 1.895466e+00 2.529724e-18 2.031236e-21 2.630499e-22 1.871700e-22
2.200000e+00 1.780310e+00 2.893094e-18 2.407486e-21 2.668744e-22 1.880143e-22
2.300000e+00 1.673512e+00 3.295288e-18 2.851195e-21 2.706305e-22 1.888700e-22
2.400000e+00 1.574063e+00 3.738572e-18 3.372989e-21 2.742051e-22 1.897079e-22
2.500000e+00 1.481254e+00 4.223244e-18 3.986350e-21 2.775451e-22 1.905079e-22
2.600000e+00 1.394745e+00 4.746807e-18 4.708939e-21 2.807534e-22 1.912617e-22
2.700000e+00 1.314504e+00 5.303258e-18 5.565398e-21 2.841732e-22 1.919749e-22
2.800000e+00 1.240677e+00 5.882418e-18 6.592438e-21 2.883785e-22 1.926630e-22
2.900000e+00 1.173478e+00 6.469692e-18 7.850604e-21 2.940703e-22 1.933531e-22
3.000000e+00 1.113125e+00 7.046356e-18 9.452291e-21 3.019858e-22 1.940782e-22
3.100000e+00 1.059788e+00 7.590420e-18 1.162279e-20 3.128691e-22 1.948781e-22
3.200000e+00 1.013584e+00 8.078058e-18 1.479988e-20 3.274977e-22 1.957940e-22
3.300000e+00 9.745772e-01 8.485566e-18 1.965829e-20 3.467080e-22 1.968636e-22
3.400000e+00 9.427363e-01 8.791893e-18 2.678042e-20 3.714282e-22 1.981189e-22
3.500000e+00 9.178791e-01 8.980913e-18 3.647711e-20 4.027093e-22 1.995856e-22
3.600000e+00 8.996285e-01 9.043660e-18 4.934422e-20 4.417417e-22 2.012829e-22
3.700000e+00 8.874806e-01 8.979720e-18 6.630584e-20 4.898764e-22 2.032202e-22
3.800000e+00 8.809165e-01 8.810610e-18 8.855044e-20 5.486456e-22 2.053983e-22
3.900000e+00 8.794873e-01 8.832259e-16 1.175992e-19 6.198068e-22 2.078078e-22
4.000000e+00 8.828387e-01 2.102913e+00 1.552246e-19 7.053843e-22 2.104284e-22
4.100000e+00 8.906974e-01 1.997787e+00 2.042768e-19 8.077377e-22 2.132298e-22
4.200000e+00 9.028688e-01 1.885596e+00 2.681841e-19 9.296855e-22 2.161639e-22
4.300000e+00 9.192120e-01 1.770916e+00 3.492966e-19 1.074608e-21 2.191730e-22
4.400000e+00 9.396338e-01 1.657256e+00 4.522644e-19 1.246667e-21 2.221950e-22
4.500000e+00 9.640082e-01 1.547272e+00 5.868057e-19 1.451080e-21 2.251888e-22
4.600000e+00 9.900869e-01 1.442949e+00 7.524810e-19 1.694545e-21 2.281845e-22
4.700000e+00 1.009978e+00 1.345748e+00 9.565713e-19 1.985971e-21 2.313327e-22
4.800000e+00 1.019023e+00 1.256645e+00 1.209520e-18 2.337908e-21 2.349145e-22
4.900000e+00 1.020138e+00 1.176200e+00 1.513801e-18 2.769602e-21 2.392995e-22
5.000000e+00 1.017717e+00 1.104641e+00 9.816923e-17 3.314003e-21 2.449041e-22
5.100000e+00 1.014492e+00 1.041956e+00 6.340798e-14 4.032682e-21 2.521699e-22
5.200000e+00 1.011685e+00 9.879524e-01 4.757801e-16 5.039975e-21 2.615667e-22
5.300000e+00 1.009716e+00 9.423228e-01 2.487180e-15 6.510476e-21 2.736018e-22
5.400000e+00 1.008656e+00 9.047122e-01 6.916607e-15 8.612135e-21 2.888290e-22
5.500000e+00 1.008425e+00 8.747441e-01 3.265325e-17 1.148062e-20 3.078613e-22
5.600000e+00 1.008890e+00 8.520514e-01 3.838116e-17 1.534638e-20 3.313812e-22
5.700000e+00 1.009883e+00 8.363115e-01 2.085522e-15 2.055434e-20 3.601523e-22
5.800000e+00 1.011217e+00 8.272421e-01 1.086585e-15 2.756939e-20 3.950363e-22
5.900000e+00 1.012683e+00 8.246257e-01 7.641486e-15 3.701544e-20 4.370208e-22
