0.5 2 0.0312301 0.00110454 0.183413
0.6 2 0.0575589 0.00178922 0.297106
0.7 2 0.0959719 0.00264263 0.438819
0.8 2 0.149207 0.00366466 0.608531
0.9 2 0.220457 0.00485966 0.806966
1 2 0.31365 0.00623988 1.03616
1.1 2 0.433787 0.00782759 1.2998
1.2 2 0.587723 0.00966312 1.6046
1.3 2 0.785661 0.0118187 1.96254
1.4 2 1.04409 0.0144247 2.39528
1.5 2 1.37726 0.0175359 2.9119
1.6 2 1.7829 0.020988 3.48513
1.7 2 2.26341 0.0247074 4.10276
1.8 2 2.82951 0.0287201 4.76908
1.9 2 3.49635 0.0330833 5.49361
2 2 4.28245 0.0378652 6.28767
2.1 2 5.20916 0.0431354 7.16281
2.2 2 6.29867 0.0489484 8.12808
2.3 2 7.56987 0.055316 9.18543
2.4 2 9.03249 0.0621784 10.325
2.5 2 10.6824 0.0693941 11.5232
2.6 2 12.5016 0.076763 12.7468
2.7 2 14.466 0.0840882 13.9632
2.8 2 16.5591 0.0912556 15.1533
2.9 2 18.7794 0.0982525 16.3152
3 2 21.1323 0.105104 17.4529
3.1 2 23.6214 0.111822 18.5685
3.2 2 26.2473 0.118407 19.6619
3.3 2 29.0077 0.124843 20.7307
3.4 2 31.898 0.131114 21.772
3.5 2 34.913 0.137199 22.7825
3.6 2 38.0476 0.143087 23.7602
3.7 2 41.2988 0.148776 24.7048
3.8 2 44.6664 0.154273 25.6176
3.9 2 48.152 0.159593 26.501
4 2 51.7578 0.16475 27.3574
5 2 94.2459 0.208329 34.5939
6 2 147.994 0.240347 39.9105
7 2 212.439 0.264146 43.8625
8 2 287.268 0.282222 46.8641
9 2 372.322 0.296284 49.1992
10 2 467.491 0.307453 51.0537
11 2 572.699 0.316486 52.5537
12 2 687.889 0.323908 53.7862
13 2 813.013 0.330089 54.8126
14 2 948.038 0.3353 55.6779
15 2 1092.94 0.339741 56.4152
16 2 1247.7 0.343559 57.0494
17 2 1412.29 0.346873 57.5996
18 2 1586.72 0.349771 58.0808
19 2 1770.96 0.352321 58.5042
20 2 1965 0.35458 58.8794
21 2 2168.85 0.356595 59.214
22 2 2382.49 0.358398 59.5133
23 2 2605.88 0.360017 59.7822
24 2 2839.03 0.361476 60.0245
25 2 3081.88 0.362793 60.2432
26 2 3334.4 0.363983 60.4407
27 2 3596.58 0.365059 60.6195
28 2 3868.34 0.366032 60.781
29 2 4149.64 0.366909 60.9267
30 2 4440.46 0.367701 61.0582
31 2 4740.73 0.368414 61.1765
32 2 5050.4 0.369052 61.2826
33 2 5369.44 0.369625 61.3776
34 2 5697.8 0.370136 61.4625
35 2 6035.42 0.370589 61.5378
36 2 6382.29 0.370991 61.6045
37 2 6738.37 0.371345 61.6633
38 2 7103.58 0.371654 61.7145
39 2 7477.9 0.37192 61.7588
40 2 7861.28 0.372148 61.7966
41 2 8253.62 0.372337 61.828
42 2 8654.85 0.372488 61.8531
43 2 9064.89 0.372604 61.8723
44 2 9483.6 0.372682 61.8853
45 2 9910.83 0.372722 61.8919
46 2 10346.4 0.372722 61.8919
47 2 10790.2 0.37268 61.8849
48 2 11241.9 0.372594 61.8708
49 2 11701.4 0.372468 61.8497
50 2 12168.8 0.372305 61.8227
51 2 12644.1 0.372111 61.7905
52 2 13127.1 0.371883 61.7527
53 2 13617.6 0.371624 61.7096
54 2 14115.8 0.371339 61.6623
55 2 14621.6 0.371029 61.6108
56 2 15134.7 0.370694 61.5551
57 2 15655.2 0.370333 61.4952
58 2 16182.9 0.369949 61.4314
59 2 16717.7 0.369543 61.364
60 2 17259.7 0.369118 61.2934
61 2 17809 0.368677 61.2202
62 2 18365.5 0.368224 61.1451
63 2 18929.5 0.367763 61.0685
64 2 19500.9 0.367298 60.9913
65 2 20080.1 0.366833 60.9141
66 2 20667.3 0.366373 60.8377
67 2 21262.6 0.365923 60.7629
68 2 21866.5 0.365487 60.6905
69 2 22479.3 0.365071 60.6214
70 2 23101.4 0.36468 60.5565
71 2 23733.3 0.36432 60.4967
72 2 24375.4 0.363996 60.4429
73 2 25028.4 0.363714 60.3962
74 2 25693 0.363481 60.3575
75 2 26369.7 0.363303 60.3278
76 2 27059.4 0.363184 60.3082
77 2 27762.9 0.363133 60.2996
78 2 28481 0.363154 60.3032
79 2 29214.7 0.363255 60.3199
80 2 29964.9 0.363441 60.3508
81 2 30732.8 0.363718 60.3967
82 2 31519.3 0.364092 60.4588
83 2 32325.6 0.364568 60.538
84 2 33153 0.365153 60.6351
85 2 34002.5 0.365851 60.751
86 2 34875.5 0.366667 60.8865
87 2 35773.2 0.367606 61.0424
88 2 36696.9 0.368671 61.2193
89 2 37647.9 0.369867 61.4179
90 2 38627.6 0.371197 61.6387
91 2 39637.1 0.372664 61.8822
92 2 40677.9 0.374268 62.1487
93 2 41751.2 0.376013 62.4385
94 2 42858.1 0.377899 62.7516
95 2 43999.9 0.379926 63.0882
96 2 45177.6 0.382093 63.4481
97 2 46392.2 0.3844 63.831
98 2 47644.6 0.386842 64.2367
99 2 48936.4 0.389423 64.6653
100 2 50266.3 0.392125 65.1139
