0.5 2 0.0312303 0.00110455 0.183414
0.6 2 0.0575604 0.00178926 0.297114
0.7 2 0.0959779 0.0026428 0.438847
0.8 2 0.149228 0.00366518 0.608617
0.9 2 0.220516 0.00486097 0.807184
1 2 0.313798 0.00624282 1.03664
1.1 2 0.434122 0.00783364 1.30081
1.2 2 0.58843 0.00967475 1.60653
1.3 2 0.787092 0.0118402 1.96612
1.4 2 1.04697 0.0144645 2.40188
1.5 2 1.38303 0.0176093 2.9241
1.6 2 1.79377 0.0211159 3.50638
1.7 2 2.2824 0.0249146 4.13717
1.8 2 2.86056 0.0290352 4.82141
1.9 2 3.54448 0.0335387 5.56924
2 2 4.35386 0.0384965 6.3925
2.1 2 5.31128 0.0439811 7.30323
2.2 2 6.44029 0.050049 8.31083
2.3 2 7.761 0.0567126 9.41736
2.4 2 9.28395 0.0639095 10.6124
2.5 2 11.0051 0.0714904 11.8713
2.6 2 12.9056 0.0792437 13.1587
2.7 2 14.96 0.0869598 14.44
2.8 2 17.1505 0.094515 15.6946
2.9 2 19.4756 0.101894 16.92
3 2 21.9406 0.109124 18.1204
3.1 2 24.5496 0.116216 19.2982
3.2 2 27.3033 0.123171 20.453
3.3 2 30.1991 0.129971 21.5822
3.4 2 33.232 0.136597 22.6825
3.5 2 36.3961 0.143027 23.7503
3.6 2 39.6854 0.149247 24.7831
3.7 2 43.0965 0.155252 25.7801
3.8 2 46.6282 0.161048 26.7427
3.9 2 50.2817 0.166651 27.6731
4 2 54.059 0.172075 28.5737
5 2 98.4258 0.217569 36.1281
6 2 154.259 0.250522 41.6001
7 2 220.93 0.274704 45.6156
8 2 298.085 0.29285 48.6289
9 2 385.539 0.306802 50.9456
10 2 483.159 0.317757 52.7648
11 2 590.855 0.326519 54.2198
12 2 708.556 0.33364 55.4022
13 2 836.204 0.339505 56.3761
14 2 973.759 0.344397 57.1885
15 2 1121.19 0.348522 57.8734
16 2 1278.47 0.352032 58.4563
17 2 1445.57 0.355047 58.9569
18 2 1622.49 0.357656 59.3902
19 2 1809.21 0.35993 59.7678
20 2 2005.71 0.361926 60.0993
21 2 2212 0.363689 60.392
22 2 2428.05 0.365252 60.6515
23 2 2653.85 0.366643 60.8825
24 2 2889.38 0.367887 61.0891
25 2 3134.61 0.369 61.2739
26 2 3389.51 0.369998 61.4396
27 2 3654.07 0.370895 61.5886
28 2 3928.26 0.371702 61.7225
29 2 4212.04 0.372426 61.8428
30 2 4505.4 0.373079 61.9512
31 2 4808.33 0.373667 62.0488
32 2 5120.79 0.374196 62.1368
33 2 5442.81 0.374676 62.2164
34 2 5774.39 0.375111 62.2886
35 2 6115.51 0.375507 62.3543
36 2 6466.22 0.37587 62.4146
37 2 6826.54 0.376204 62.4702
38 2 7196.49 0.376514 62.5217
39 2 7576.1 0.376804 62.5698
40 2 7965.41 0.377077 62.6152
41 2 8364.42 0.377335 62.658
42 2 8773.14 0.37758 62.6986
43 2 9191.61 0.377812 62.7372
44 2 9619.77 0.378033 62.7738
45 2 10057.6 0.378241 62.8083
46 2 10505 0.378435 62.8406
47 2 10961.9 0.378613 62.8702
48 2 11428.4 0.378776 62.8972
49 2 11904.3 0.378927 62.9222
50 2 12390 0.37907 62.9461
51 2 12885.3 0.379209 62.9691
52 2 13390.3 0.379341 62.991
53 2 13905.1 0.379469 63.0123
54 2 14429.7 0.379596 63.0334
55 2 14964.2 0.379722 63.0544
56 2 15508.4 0.379845 63.0748
57 2 16062.3 0.379964 63.0945
58 2 16626 0.380078 63.1135
59 2 17199.3 0.380187 63.1316
60 2 17782.2 0.380292 63.1489
61 2 18374.9 0.380392 63.1656
62 2 18977.2 0.380489 63.1817
63 2 19589.3 0.380582 63.1972
64 2 20211 0.380673 63.2122
65 2 20842.5 0.380761 63.2268
66 2 21483.7 0.380846 63.2409
67 2 22134.6 0.380929 63.2548
68 2 22795.3 0.38101 63.2682
69 2 23465.7 0.381089 63.2814
70 2 24145.8 0.381166 63.2942
71 2 24835.6 0.381242 63.3067
72 2 25535.2 0.381315 63.3188
73 2 26244.5 0.381387 63.3307
74 2 26963.6 0.381456 63.3423
75 2 27692.3 0.381524 63.3536
76 2 28430.8 0.38159 63.3645
77 2 29178.9 0.381654 63.3752
78 2 29936.8 0.381717 63.3855
79 2 30704.3 0.381777 63.3956
80 2 31481.6 0.381836 63.4053
81 2 32268.5 0.381893 63.4148
82 2 33065.1 0.381948 63.4239
83 2 33871.4 0.382001 63.4328
84 2 34687.4 0.382053 63.4415
85 2 35513.1 0.382104 63.4498
86 2 36348.4 0.382153 63.458
87 2 37193.5 0.382201 63.4659
88 2 38048.2 0.382247 63.4737
89 2 38912.7 0.382293 63.4812
90 2 39786.9 0.382338 63.4887
91 2 40670.8 0.382382 63.496
92 2 41564.5 0.382425 63.5032
93 2 42467.9 0.382468 63.5103
94 2 43381 0.38251 63.5173
95 2 44304 0.382552 63.5242
96 2 45236.6 0.382593 63.531
97 2 46179 0.382633 63.5376
98 2 47130.9 0.382671 63.544
99 2 48092.6 0.382708 63.5502
100 2 49063.9 0.382745 63.5563
