0.5 2 0.0312275 0.00110445 0.183397
0.6 2 0.0575294 0.0017883 0.296954
0.7 2 0.0958127 0.00263825 0.438091
0.8 2 0.148728 0.0036529 0.606579
0.9 2 0.219283 0.00483379 0.80267
1 2 0.311054 0.00618823 1.02758
1.1 2 0.428723 0.00773621 1.28463
1.2 2 0.578589 0.00951295 1.57966
1.3 2 0.769968 0.0115826 1.92334
1.4 2 1.01745 0.0140567 2.33416
1.5 2 1.33202 0.0169598 2.81624
1.6 2 1.70862 0.0201135 3.33993
1.7 2 2.14653 0.0234314 3.89088
1.8 2 2.65242 0.0269225 4.47059
1.9 2 3.23688 0.0306281 5.08592
2 2 3.91357 0.0346035 5.74605
2.1 2 4.69857 0.0389075 6.46073
2.2 2 5.60838 0.0435841 7.23731
2.3 2 6.65594 0.0486375 8.07645
2.4 2 7.84572 0.0540089 8.96839
2.5 2 9.17065 0.0595736 9.89243
2.6 2 10.6139 0.0651717 10.822
2.7 2 12.157 0.0706666 11.7345
2.8 2 13.7911 0.0760014 12.6203
2.9 2 15.5192 0.0811952 13.4828
3 2 17.3486 0.0862847 14.3279
3.1 2 19.2842 0.0912901 15.1591
3.2 2 21.3277 0.0962133 15.9766
3.3 2 23.4778 0.101044 16.7787
3.4 2 25.731 0.105765 17.5626
3.5 2 28.0831 0.11036 18.3257
3.6 2 30.5309 0.114819 19.0661
3.7 2 33.073 0.119143 19.7842
3.8 2 35.7108 0.123341 20.4812
3.9 2 38.4466 0.127425 21.1595
4 2 41.2827 0.131407 21.8206
5 2 75.0112 0.165811 27.5336
6 2 118.282 0.192094 31.898
7 2 170.696 0.212244 35.2439
8 2 232.026 0.227951 37.8521
9 2 302.179 0.240467 39.9304
10 2 381.093 0.250631 41.6183
11 2 468.725 0.259028 43.0125
12 2 565.051 0.266067 44.1814
13 2 670.042 0.272042 45.1736
14 2 783.681 0.277171 46.0252
15 2 905.967 0.281619 46.764
16 2 1036.88 0.285511 47.4102
17 2 1176.42 0.288941 47.9798
18 2 1324.6 0.291989 48.4859
19 2 1481.39 0.294714 48.9383
20 2 1646.8 0.297161 49.3448
21 2 1820.84 0.299376 49.7126
22 2 2003.52 0.301389 50.0468
23 2 2194.79 0.303222 50.3512
24 2 2394.68 0.3049 50.6298
25 2 2603.16 0.306439 50.8855
26 2 2820.2 0.307853 51.1202
27 2 3045.8 0.309155 51.3363
28 2 3279.95 0.310357 51.536
29 2 3522.58 0.311465 51.7199
30 2 3773.7 0.312489 51.89
31 2 4033.32 0.313439 52.0477
32 2 4301.36 0.314317 52.1936
33 2 4577.85 0.315133 52.329
34 2 4862.81 0.315894 52.4554
35 2 5156.21 0.316603 52.5732
36 2 5458.05 0.317266 52.6833
37 2 5768.42 0.317892 52.7872
38 2 6087.29 0.318482 52.8852
39 2 6414.67 0.319039 52.9777
40 2 6750.66 0.319572 53.0662
41 2 7095.26 0.320081 53.1507
42 2 7448.42 0.320566 53.2313
43 2 7810.25 0.321033 53.3088
44 2 8180.75 0.321483 53.3835
45 2 8559.82 0.321913 53.455
46 2 8947.48 0.322326 53.5235
47 2 9343.73 0.322721 53.5891
48 2 9748.27 0.323091 53.6506
49 2 10161.4 0.323446 53.7094
50 2 10582.6 0.323775 53.7642
51 2 11012.7 0.324098 53.8177
52 2 11451.4 0.324413 53.87
53 2 11898.5 0.32471 53.9194
54 2 12354.4 0.325003 53.968
55 2 12819.1 0.32529 54.0157
56 2 13292.5 0.325571 54.0623
57 2 13774.6 0.325846 54.108
58 2 14265.3 0.326112 54.1521
59 2 14764.6 0.326369 54.1949
60 2 15272.5 0.326619 54.2363
61 2 15789 0.326859 54.2763
62 2 16314 0.327092 54.315
63 2 16847.7 0.327319 54.3526
64 2 17390 0.327538 54.389
65 2 17940.8 0.327752 54.4245
66 2 18500.4 0.32796 54.459
67 2 19068.5 0.328162 54.4926
68 2 19645.3 0.32836 54.5254
69 2 20230.7 0.328552 54.5574
70 2 20824.7 0.32874 54.5886
71 2 21427.4 0.328923 54.619
72 2 22038.7 0.329103 54.6488
73 2 22658.7 0.329277 54.6778
74 2 23287.3 0.329448 54.7061
75 2 23924.5 0.329614 54.7337
76 2 24570.4 0.329777 54.7607
77 2 25224.8 0.329935 54.787
78 2 25887.9 0.33009 54.8127
79 2 26559.5 0.33024 54.8377
80 2 27239.8 0.330387 54.8621
81 2 27928.6 0.33053 54.8859
82 2 28626 0.33067 54.9091
83 2 29332 0.330806 54.9316
84 2 30046.6 0.330939 54.9537
85 2 30769.8 0.331068 54.9752
86 2 31501.5 0.331194 54.9961
87 2 32241.8 0.331317 55.0165
88 2 32990.7 0.331438 55.0365
89 2 33748.2 0.331555 55.056
90 2 34514.3 0.33167 55.0751
91 2 35289 0.331783 55.0938
92 2 36072.3 0.331893 55.1122
93 2 36864.3 0.332002 55.1302
94 2 37664.9 0.332108 55.1479
95 2 38474.1 0.332213 55.1653
96 2 39292 0.332316 55.1823
97 2 40118.5 0.332417 55.1991
98 2 40953.6 0.332515 55.2155
99 2 41797.2 0.332611 55.2314
100 2 42649.4 0.332706 55.2471
