
0.5 2 0.0312292 0.00110451 0.183408
0.6 2 0.0575539 0.00178906 0.297081
0.7 2 0.0959518 0.00264208 0.438727
0.8 2 0.149142 0.00366306 0.608266
0.9 2 0.22028 0.00485577 0.80632
1 2 0.313229 0.00623149 1.03476
1.1 2 0.432878 0.00781119 1.29708
1.2 2 0.585908 0.00963327 1.59964
1.3 2 0.782211 0.0117668 1.95392
1.4 2 1.03763 0.0143355 2.38046
1.5 2 1.36534 0.0173841 2.88669
1.6 2 1.76223 0.0207447 3.44474
1.7 2 2.2301 0.0243438 4.04237
1.8 2 2.77898 0.0282072 4.68392
1.9 2 3.42334 0.0323925 5.3789
2 2 4.18096 0.0369678 6.13865
2.1 2 5.07228 0.042002 6.97459
2.2 2 6.1184 0.0475475 7.89546
2.3 2 7.33693 0.0536138 8.90278
2.4 2 8.73619 0.0601388 9.98628
2.5 2 10.3108 0.0669804 11.1223
2.6 2 12.0422 0.0739418 12.2783
2.7 2 13.9063 0.080835 13.423
2.8 2 15.888 0.087557 14.5392
2.9 2 17.9864 0.0941034 15.6262
3 2 20.2075 0.100504 16.6891
3.1 2 22.5557 0.106777 17.7308
3.2 2 25.0323 0.112926 18.7518
3.3 2 27.6357 0.118939 19.7503
3.4 2 30.3622 0.124801 20.7237
3.5 2 33.207 0.130495 21.6693
3.6 2 36.1659 0.136011 22.5851
3.7 2 39.2367 0.141347 23.4712
3.8 2 42.4196 0.146512 24.329
3.9 2 45.7169 0.151522 25.1608
4 2 49.1307 0.156388 25.9688
5 2 89.5308 0.197907 32.8631
6 2 140.979 0.228954 38.0187
7 2 202.986 0.252392 41.9107
8 2 275.276 0.270441 44.9079
9 2 357.724 0.284667 47.2701
10 2 450.239 0.296107 49.1697
11 2 552.764 0.305469 50.7243
12 2 665.254 0.31325 52.0164
13 2 787.671 0.3198 53.1041
14 2 919.99 0.32538 54.0306
15 2 1062.2 0.330184 54.8283
16 2 1214.27 0.334355 55.521
17 2 1376.2 0.338008 56.1276
18 2 1547.99 0.341232 56.6629
19 2 1729.61 0.344095 57.1383
20 2 1921.07 0.346652 57.5629
21 2 2122.37 0.348952 57.9449
22 2 2333.51 0.351029 58.2898
23 2 2554.45 0.35291 58.6021
24 2 2785.2 0.354623 58.8865
25 2 3025.74 0.356185 59.1458
26 2 3276.03 0.35761 59.3826
27 2 3536.07 0.358918 59.5997
28 2 3805.83 0.360117 59.7988
29 2 4085.26 0.361217 59.9814
30 2 4374.38 0.362229 60.1495
31 2 4673.15 0.363162 60.3044
32 2 4981.54 0.36402 60.447
33 2 5299.56 0.364814 60.5789
34 2 5627.23 0.365552 60.7013
35 2 5964.52 0.366235 60.8148
36 2 6311.44 0.366873 60.9207
37 2 6668.08 0.367472 61.0201
38 2 7034.4 0.368034 61.1135
39 2 7410.42 0.368564 61.2015
40 2 7796.24 0.369069 61.2853
41 2 8191.83 0.369549 61.3651
42 2 8597.18 0.370007 61.441
43 2 9012.39 0.370446 61.5139
44 2 9437.39 0.370866 61.5838
45 2 9872.15 0.371267 61.6503
46 2 10316.7 0.371649 61.7138
47 2 10770.8 0.372012 61.7741
48 2 11234.5 0.372352 61.8305
49 2 11707.8 0.372672 61.8837
50 2 12190.7 0.372975 61.934
51 2 12683.5 0.373269 61.9828
52 2 13186.1 0.373554 62.0301
53 2 13698.2 0.373824 62.0749
54 2 14220.4 0.37409 62.1191
55 2 14752.4 0.37435 62.1623
56 2 15294.4 0.374605 62.2046
57 2 15846.2 0.374853 62.2457
58 2 16407.8 0.375091 62.2854
59 2 16979.2 0.375322 62.3237
60 2 17560.2 0.375544 62.3606
61 2 18151.1 0.375759 62.3962
62 2 18751.6 0.375966 62.4306
63 2 19362 0.376166 62.4639
64 2 19982.1 0.376361 62.4962
65 2 20612 0.376549 62.5274
66 2 21251.7 0.376733 62.558
67 2 21901.1 0.376911 62.5875
68 2 22560.4 0.377084 62.6163
69 2 23229.5 0.377253 62.6444
70 2 23908.4 0.377419 62.6718
71 2 24597 0.377579 62.6985
72 2 25295.5 0.377735 62.7244
73 2 26003.7 0.377887 62.7496
74 2 26721.8 0.378036 62.7743
75 2 27449.6 0.378181 62.7984
76 2 28187.2 0.378321 62.8218
77 2 28934.6 0.378458 62.8445
78 2 29691.7 0.378591 62.8665
79 2 30458.5 0.378721 62.8881
80 2 31235.2 0.378848 62.9092
81 2 32021.6 0.37897 62.9294
82 2 32817.7 0.379089 62.9493
83 2 33623.5 0.379206 62.9686
84 2 34439.1 0.379319 62.9873
85 2 35264.5 0.379429 63.0057
86 2 36099.5 0.379536 63.0234
87 2 36944.3 0.37964 63.0408
88 2 37798.8 0.379742 63.0576
89 2 38663.1 0.379841 63.0741
90 2 39537.2 0.379939 63.0903
91 2 40421 0.380033 63.1059
92 2 41314.6 0.380127 63.1215
93 2 42218 0.380217 63.1365
94 2 43131.2 0.380307 63.1515
95 2 44054.1 0.380394 63.166
96 2 44987 0.380481 63.1804
97 2 45929.4 0.380565 63.1943
98 2 46881.7 0.380647 63.208
99 2 47843.6 0.380727 63.2212
100 2 48815.2 0.380805 63.2342
