0.5 2 0.0312297 0.00110452 0.183411
0.6 2 0.0575567 0.00178915 0.297095
0.7 2 0.0959631 0.00264239 0.438779
0.8 2 0.149178 0.00366396 0.608415
0.9 2 0.220378 0.00485793 0.806679
1 2 0.31346 0.00623608 1.03553
1.1 2 0.433368 0.00782003 1.29855
1.2 2 0.586868 0.00964906 1.60226
1.3 2 0.783998 0.0117937 1.95839
1.4 2 1.04089 0.0143805 2.38794
1.5 2 1.37118 0.0174584 2.89904
1.6 2 1.77205 0.0208603 3.46393
1.7 2 2.24547 0.0245115 4.07023
1.8 2 2.80167 0.0284375 4.72215
1.9 2 3.45534 0.0326953 5.42918
2 2 4.22455 0.0373532 6.20265
2.1 2 5.13012 0.0424809 7.05412
2.2 2 6.19368 0.0481326 7.9926
2.3 2 7.43352 0.0543196 9.01999
2.4 2 8.85876 0.0609825 10.1264
2.5 2 10.4648 0.0679806 11.2884
2.6 2 12.2335 0.0751164 12.4734
2.7 2 14.1408 0.082198 13.6493
2.8 2 16.1709 0.0891163 14.7981
2.9 2 18.3226 0.0958622 15.9183
3 2 20.6012 0.102462 17.0142
3.1 2 23.0108 0.108932 18.0885
3.2 2 25.5522 0.115271 19.1412
3.3 2 28.2235 0.121469 20.1703
3.4 2 31.0207 0.127508 21.1731
3.5 2 33.9387 0.133371 22.1467
3.6 2 36.9732 0.139047 23.0893
3.7 2 40.1215 0.144535 24.0005
3.8 2 43.3838 0.149843 24.882
3.9 2 46.762 0.154985 25.7359
4 2 50.2582 0.159977 26.5648
5 2 91.5562 0.202384 33.6066
6 2 143.997 0.233855 38.8326
7 2 207.06 0.257458 42.7519
8 2 280.455 0.27553 45.7528
9 2 364.043 0.289696 48.1052
10 2 457.726 0.30103 49.9872
11 2 561.437 0.310262 51.5202
12 2 675.127 0.317899 52.7883
13 2 798.753 0.3243 53.8512
14 2 932.287 0.329729 54.7528
15 2 1075.71 0.334384 55.5258
16 2 1229 0.338411 56.1945
17 2 1392.15 0.341924 56.7779
18 2 1565.14 0.345014 57.2908
19 2 1747.97 0.347747 57.7447
20 2 1940.62 0.35018 58.1488
21 2 2143.11 0.352362 58.5111
22 2 2355.42 0.354325 58.8371
23 2 2577.52 0.356098 59.1314
24 2 2809.42 0.357706 59.3985
25 2 3051.08 0.359168 59.6413
26 2 3302.48 0.360498 59.8622
27 2 3563.62 0.361714 60.064
28 2 3834.45 0.362825 60.2485
29 2 4114.93 0.36384 60.4171
30 2 4405.08 0.364771 60.5717
31 2 4704.86 0.365626 60.7136
32 2 5014.24 0.36641 60.8438
33 2 5333.23 0.367132 60.9638
34 2 5661.85 0.367801 61.0747
35 2 6000.06 0.368418 61.1773
36 2 6347.91 0.368992 61.2726
37 2 6705.44 0.36953 61.3619
38 2 7072.63 0.370034 61.4456
39 2 7449.52 0.370508 61.5244
40 2 7836.17 0.370959 61.5992
41 2 8232.58 0.371387 61.6703
42 2 8638.74 0.371795 61.738
43 2 9054.72 0.372186 61.8029
44 2 9480.47 0.372559 61.8648
45 2 9915.95 0.372914 61.9238
46 2 10361.1 0.373252 61.98
47 2 10816 0.373571 62.0329
48 2 11280.3 0.373868 62.0823
49 2 11754.2 0.374147 62.1286
50 2 12237.7 0.374411 62.1725
51 2 12731 0.374668 62.2151
52 2 13234.1 0.374915 62.2561
53 2 13746.9 0.375151 62.2953
54 2 14269.5 0.375383 62.3337
55 2 14802.1 0.37561 62.3715
56 2 15344.5 0.375832 62.4084
57 2 15896.8 0.376048 62.4442
58 2 16458.8 0.376256 62.4787
59 2 17030.5 0.376456 62.512
60 2 17611.9 0.376648 62.5439
61 2 18203 0.376834 62.5747
62 2 18803.9 0.377013 62.6045
63 2 19414.5 0.377186 62.6333
64 2 20034.8 0.377354 62.6611
65 2 20664.9 0.377517 62.6881
66 2 21304.8 0.377675 62.7144
67 2 21954.4 0.377828 62.7399
68 2 22613.8 0.377978 62.7647
69 2 23283 0.378123 62.7889
70 2 23962 0.378265 62.8124
71 2 24650.7 0.378403 62.8353
72 2 25349.2 0.378537 62.8576
73 2 26057.4 0.378668 62.8793
74 2 26775.4 0.378795 62.9004
75 2 27503.2 0.378919 62.921
76 2 28240.7 0.379039 62.941
77 2 28988 0.379157 62.9604
78 2 29744.9 0.37927 62.9793
79 2 30511.9 0.379384 62.9982
80 2 31288.1 0.379489 63.0156
81 2 32074.5 0.379596 63.0334
82 2 32870.1 0.379695 63.0498
83 2 33675.6 0.379793 63.0661
84 2 34490.9 0.379889 63.082
85 2 35315.9 0.379982 63.0975
86 2 36150.5 0.380072 63.1125
87 2 36994.9 0.38016 63.1271
88 2 37849.4 0.38025 63.142
89 2 38712.9 0.38033 63.1552
90 2 39586.4 0.380411 63.1688
91 2 40469.7 0.380491 63.1821
92 2 41362.8 0.38057 63.1951
93 2 42265.6 0.380646 63.2078
94 2 43178.2 0.380721 63.2203
95 2 44100.5 0.380795 63.2325
96 2 45032.6 0.380868 63.2445
97 2 45974.5 0.380938 63.2563
98 2 46926 0.381007 63.2677
99 2 47887.2 0.381074 63.2788
100 2 48858 0.381139 63.2896
