0.05 0
0.15 0
0.25 0
0.35 0
0.45 0
0.55 0
0.65 0
0.75 0
0.85 0
0.95 0
1.05 0
1.15 0
1.25 0
1.35 0
1.45 0
1.55 0
1.65 0
1.75 0
1.85 0.29146336
1.95 6.4413499
2.05 10.428539
2.15 4.8881891
2.25 1.6260227
2.35 0.58330208
2.45 0.25781567
2.55 0.14028154
2.65 0.089495347
2.75 0.079556795
2.85 0.074171411
2.95 0.075456738
3.05 0.090549264
3.15 0.11259962
3.25 0.1500997
3.35 0.21411917
3.45 0.31791353
3.55 0.45876567
3.65 0.62642474
3.75 0.83676901
3.85 1.0629593
3.95 1.2650122
4.05 1.4503507
4.15 1.5691892
4.25 1.625636
4.35 1.6123868
4.45 1.5333667
4.55 1.409111
4.65 1.2535264
4.75 1.1135413
4.85 1.019067
4.95 0.95480503
5.05 0.91866603
5.15 0.90472918
5.25 0.9061864
5.35 0.90211251
5.45 0.90256394
5.55 0.91469382
5.65 0.92200681
5.75 0.93691222
5.85 0.94855048
5.95 0.96323698
6.05 0.98399042
6.15 0.99122021
6.25 1.0025476
6.35 0.99712922
6.45 1.0009453
6.55 1.0022235
6.65 0.99473108
6.75 0.9860438
6.85 0.98636164
6.95 0.98233931
7.05 0.98037667
7.15 0.97954458
7.25 0.98094007
7.35 0.98738612
7.45 0.99542343
7.55 1.0015795
7.65 1.0138633
7.75 1.026405
7.85 1.0321819
7.95 1.0368203
8.05 1.0378274
8.15 1.0374156
8.25 1.0359579
8.35 1.0336377
8.45 1.0274919
8.55 1.0224577
8.65 1.0137202
8.75 0.99952984
8.85 0.98963845
8.95 0.98322294
9.05 0.98261814
9.15 0.97998324
9.25 0.97933896
9.35 0.97467744
9.45 0.97450445
9.55 0.97405397
9.65 0.97458417
9.75 0.98567628
9.85 0.9854404
9.95 0.98917156
10.05 0.99015282
10.15 0.99682992
10.25 0.99709266
10.35 1.0018668
10.45 1.0039996
10.55 1.0056527
10.65 1.0097179
10.75 1.0078288
10.85 1.0110982
10.95 1.0088266
11.05 1.0059081
11.15 1.0056256
11.25 1.0055383
11.35 0.99972634
11.45 1.0009579
11.55 0.99969568
11.65 0.99827742
11.75 1.0011573
11.85 1.0029907
11.95 1.0036624
12.05 1.0010574
12.15 1.0035205
12.25 1.0035066
12.35 1.0040033
12.45 1.0006046
12.55 1.0022894
12.65 1.0001805
12.75 0.99848526
12.85 0.99497639
12.95 0.99385724
13.05 0.99556909
13.15 0.99900971
13.25 0.99935946
13.35 0.99424979
13.45 0.9955852
13.55 0.99406602
13.65 0.99313926
13.75 0.99228541
13.85 0.99583587
13.95 1.0002507
14.05 0.99856499
14.15 0.99913813
14.25 0.99727082
14.35 0.99905927
14.45 0.99658156
14.55 0.99816831
14.65 1.0019172
14.75 0.99832704
14.85 0.99387294
14.95 0.99771947
15.05 0.99896953
15.15 1.0008699
15.25 1.0010989
15.35 1.0004821
15.45 0.99518058
15.55 0.99907249
